"row_number","breed_name","zip_code","borough","cleaned_borough","final_borough","issued_year","expired_year","pit_bull"
74072,"miniature pinscher",10304,"staten island","Staten Island","Staten Island",2016,2017,FALSE
74074,"yorkshire terrier",10314,"staten island","Staten Island","Staten Island",2016,2017,FALSE
74100,"doberman pinscher",10308,"staten island","Staten Island","Staten Island",2016,2017,FALSE
74103,"shih tzu",10308,"staten island","Staten Island","Staten Island",2016,2017,FALSE
74128,"american eskimo dog",10312,"staten island","Staten Island","Staten Island",2016,2017,FALSE
74148,"american pit bull mix / pit bull mix",10302,"staten island","Staten Island","Staten Island",2016,2017,TRUE
74151,"cairn terrier",10306,"staten is","Staten Island","Staten Island",2016,2017,FALSE
74154,"rottweiler crossbreed",10314,"staten island","Staten Island","Staten Island",2016,2017,FALSE
74160,"chihuahua",10301,"staten island","Staten Island","Staten Island",2016,2017,FALSE
74165,"american staffordshire terrier",10305,"staten island","Staten Island","Staten Island",2016,2017,FALSE
74169,"beagle",10312,"staten island","Staten Island","Staten Island",2016,2017,FALSE
74173,"unknown",10306,"staten island","Staten Island","Staten Island",2016,2017,FALSE
74174,"puggle",10306,"staten island","Staten Island","Staten Island",2016,2017,FALSE
74178,"shih tzu",10304,"staten island","Staten Island","Staten Island",2016,2017,FALSE
74180,"cotton de tulear",10309,"staten island","Staten Island","Staten Island",2016,2017,FALSE
74204,"english cocker spaniel",10301,"staten island","Staten Island","Staten Island",2016,2017,FALSE
74225,"yorkshire terrier",10310,"staten island","Staten Island","Staten Island",2016,2017,FALSE
74226,"basenji",10306,"staten island","Staten Island","Staten Island",2016,2017,FALSE
74230,"boxer",10308,"staten island","Staten Island","Staten Island",2016,2017,FALSE
74248,"bassett hound",10305,"staten island","Staten Island","Staten Island",2016,2017,FALSE
74272,"cocker spaniel",10312,"staten island","Staten Island","Staten Island",2016,2017,FALSE
74274,"unknown",10304,"staten island","Staten Island","Staten Island",2016,2017,FALSE
74276,"poodle, miniature",10314,"staten island","Staten Island","Staten Island",2016,2017,FALSE
74287,"schnauzer crossbreed",10304,"staten island","Staten Island","Staten Island",2016,2017,FALSE
74300,"unknown",10306,"staten island","Staten Island","Staten Island",2016,2017,FALSE
74306,"dachshund",10312,"staten island","Staten Island","Staten Island",2016,2017,FALSE
74307,"unknown",10314,"staten island","Staten Island","Staten Island",2016,2017,FALSE
74310,"yorkshire terrier",10306,"staten island","Staten Island","Staten Island",2016,2017,FALSE
74321,"yorkshire terrier crossbreed",10312,"staten island","Staten Island","Staten Island",2016,2017,FALSE
74326,"shih tzu",10312,"staten island","Staten Island","Staten Island",2016,2017,FALSE
74329,"poodle, standard",10309,"staten island","Staten Island","Staten Island",2016,2017,FALSE
74343,"maltese",10307,"staten island","Staten Island","Staten Island",2016,2017,FALSE
74345,"havanese",10304,"staten island","Staten Island","Staten Island",2016,2017,FALSE
74348,"havanese",10314,"staten island","Staten Island","Staten Island",2016,2017,FALSE
74360,"yorkshire terrier",10305,"staten island","Staten Island","Staten Island",2016,2017,FALSE
74363,"pomeranian",10314,"staten island","Staten Island","Staten Island",2016,2021,FALSE
74364,"shih tzu",10312,"staten island","Staten Island","Staten Island",2016,2017,FALSE
74387,"labrador retriever",10301,"staten island","Staten Island","Staten Island",2016,2017,FALSE
74388,"american pit bull mix / pit bull mix",10314,"staten island","Staten Island","Staten Island",2016,2017,TRUE
74390,"unknown",10306,"staten island","Staten Island","Staten Island",2016,2017,FALSE
74395,"unknown",10312,"staten island","Staten Island","Staten Island",2016,2017,FALSE
74399,"pekingese",10304,"staten island","Staten Island","Staten Island",2016,2017,FALSE
74407,"maltipoo",10314,"staten island","Staten Island","Staten Island",2016,2017,FALSE
74420,"unknown",10314,"staten island","Staten Island","Staten Island",2016,2017,FALSE
74430,"belgian malinois",10312,"staten island","Staten Island","Staten Island",2016,2017,FALSE
74432,"boxer",10314,"staten island","Staten Island","Staten Island",2016,2017,FALSE
74433,"brussels griffon",10314,"staten island","Staten Island","Staten Island",2016,2017,FALSE
74434,"havanese",10312,"staten island","Staten Island","Staten Island",2016,2017,FALSE
74435,"havanese",10310,"staten island","Staten Island","Staten Island",2016,2017,FALSE
74436,"shih tzu",10306,"staten island","Staten Island","Staten Island",2016,2017,FALSE
74437,"shih tzu crossbreed",10312,"staten island","Staten Island","Staten Island",2016,2017,FALSE
74440,"yorkshire terrier",10314,"staten island","Staten Island","Staten Island",2016,2017,FALSE
74443,"unknown",10312,"staten island","Staten Island","Staten Island",2016,2017,FALSE
74444,"pug",10312,"staten island","Staten Island","Staten Island",2016,2017,FALSE
74461,"poodle crossbreed",10312,"staten island","Staten Island","Staten Island",2016,2017,FALSE
74479,"silky terrier",10310,"staten island","Staten Island","Staten Island",2016,2017,FALSE
74481,"american pit bull mix / pit bull mix",10305,"staten island","Staten Island","Staten Island",2016,2017,TRUE
74492,"chihuahua",10312,"staten island","Staten Island","Staten Island",2016,2017,FALSE
74494,"greyhound",10309,"staten island","Staten Island","Staten Island",2016,2021,FALSE
74496,"cavalier king charles spaniel",10312,"staten island","Staten Island","Staten Island",2016,2017,FALSE
74519,"american pit bull mix / pit bull mix",10305,"staten island","Staten Island","Staten Island",2016,2017,TRUE
74533,"unknown",10314,"staten island","Staten Island","Staten Island",2016,2017,FALSE
74538,"pointer",10303,"staten island","Staten Island","Staten Island",2016,2017,FALSE
74556,"chihuahua",10312,"staten island","Staten Island","Staten Island",2016,2017,FALSE
74557,"weimaraner",10306,"staten is","Staten Island","Staten Island",2016,2017,FALSE
74566,"shih tzu",10306,"staten is","Staten Island","Staten Island",2016,2017,FALSE
74567,"maltese",10312,"staten island","Staten Island","Staten Island",2016,2017,FALSE
74570,"shih tzu",10314,"staten island","Staten Island","Staten Island",2016,2019,FALSE
74572,"labrador retriever",10314,"staten is","Staten Island","Staten Island",2016,2017,FALSE
74620,"german shepherd dog",10305,"staten island","Staten Island","Staten Island",2016,2017,FALSE
74654,"beagle",10314,"staten island","Staten Island","Staten Island",2016,2017,FALSE
74658,"yorkshire terrier",10312,"staten island","Staten Island","Staten Island",2016,2017,FALSE
74684,"american pit bull terrier/pit bull",10307,"staten island","Staten Island","Staten Island",2016,2016,TRUE
74693,"maltese",10312,"staten island","Staten Island","Staten Island",2016,2017,FALSE
74694,"shih tzu",10314,"staten island","Staten Island","Staten Island",2016,2017,FALSE
74697,"bull dog, french",10303,"staten island","Staten Island","Staten Island",2016,2017,FALSE
74707,"shih tzu",10312,"staten island","Staten Island","Staten Island",2016,2016,FALSE
74708,"pomeranian",10305,"staten island","Staten Island","Staten Island",2016,2017,FALSE
74717,"dachshund crossbreed",10312,"staten island","Staten Island","Staten Island",2016,2017,FALSE
74744,"rottweiler",10305,"staten island","Staten Island","Staten Island",2016,2017,FALSE
74774,"unknown",10301,"staten island","Staten Island","Staten Island",2016,2017,FALSE
74783,"dachshund smooth coat miniature",10306,"staten island","Staten Island","Staten Island",2016,2017,FALSE
74810,"lhasa apso",10305,"staten island","Staten Island","Staten Island",2016,2017,FALSE
74819,"lhasa apso",10314,"staten island","Staten Island","Staten Island",2016,2017,FALSE
74834,"chinese shar-pei",10304,"staten island","Staten Island","Staten Island",2016,2017,FALSE
74862,"yorkshire terrier",10304,"staten island","Staten Island","Staten Island",2016,2017,FALSE
74876,"dachshund smooth coat miniature",10306,"staten island","Staten Island","Staten Island",2016,2017,FALSE
74892,"rhodesian ridgeback",10305,"staten island","Staten Island","Staten Island",2016,2018,FALSE
74893,"unknown",10305,"staten island","Staten Island","Staten Island",2016,2017,FALSE
74914,"american staffordshire terrier",10306,"staten island","Staten Island","Staten Island",2016,2017,FALSE
74945,"morkie",10301,"staten island","Staten Island","Staten Island",2016,2017,FALSE
74947,"unknown",10310,"staten island","Staten Island","Staten Island",2016,2017,FALSE
74950,"golden retriever",10302,"staten island","Staten Island","Staten Island",2016,2017,FALSE
74955,"labrador retriever crossbreed",10312,"staten island","Staten Island","Staten Island",2016,2017,FALSE
74959,"american pit bull mix / pit bull mix",10314,"staten island","Staten Island","Staten Island",2016,2017,TRUE
74984,"american pit bull terrier/pit bull",10314,"staten island","Staten Island","Staten Island",2016,2017,TRUE
74986,"american pit bull mix / pit bull mix",10301,"staten island","Staten Island","Staten Island",2016,2017,TRUE
74995,"poodle crossbreed",10301,"staten island","Staten Island","Staten Island",2016,2017,FALSE
75014,"yorkshire terrier",10314,"staten island","Staten Island","Staten Island",2016,2017,FALSE
75021,"shih tzu",10309,"staten island","Staten Island","Staten Island",2016,2017,FALSE
75035,"morkie",10312,"staten island","Staten Island","Staten Island",2016,2017,FALSE
75070,"beagle crossbreed",10305,"staten island","Staten Island","Staten Island",2016,2017,FALSE
75072,"shih tzu",10312,"staten island","Staten Island","Staten Island",2016,2017,FALSE
75104,"chow chow",10308,"staten island","Staten Island","Staten Island",2016,2017,FALSE
75114,"jack russell terrier",10306,"staten island","Staten Island","Staten Island",2016,2017,FALSE
75122,"beagle crossbreed",10312,"staten island","Staten Island","Staten Island",2016,2017,FALSE
75123,"beagle",10312,"staten island","Staten Island","Staten Island",2016,2017,FALSE
75127,"havanese",10309,"staten island","Staten Island","Staten Island",2016,2017,FALSE
75141,"miniature pinscher",10305,"staten island","Staten Island","Staten Island",2016,2017,FALSE
75149,"american pit bull terrier/pit bull",10306,"staten island","Staten Island","Staten Island",2016,2017,TRUE
75161,"schnauzer, miniature",10309,"staten island","Staten Island","Staten Island",2016,2017,FALSE
75166,"american pit bull mix / pit bull mix",10310,"staten island","Staten Island","Staten Island",2016,2017,TRUE
75171,"golden retriever",10308,"staten island","Staten Island","Staten Island",2016,2017,FALSE
75188,"german shepherd dog",10308,"staten island","Staten Island","Staten Island",2016,2017,FALSE
75206,"cotton de tulear",10312,"staten island","Staten Island","Staten Island",2016,2017,FALSE
75209,"chihuahua",10309,"staten island","Staten Island","Staten Island",2016,2017,FALSE
75211,"american pit bull terrier/pit bull",10309,"staten island","Staten Island","Staten Island",2016,2017,TRUE
75216,"bichon frise",10306,"staten island","Staten Island","Staten Island",2016,2017,FALSE
75228,"yorkshire terrier",10309,"staten island","Staten Island","Staten Island",2016,2017,FALSE
75231,"chihuahua",10301,"staten island","Staten Island","Staten Island",2016,2017,FALSE
75234,"shih tzu",10314,"staten island","Staten Island","Staten Island",2016,2017,FALSE
75253,"labrador retriever crossbreed",10308,"staten island","Staten Island","Staten Island",2016,2017,FALSE
75259,"labrador retriever crossbreed",10312,"staten island","Staten Island","Staten Island",2016,2017,FALSE
75276,"unknown",10308,"staten island","Staten Island","Staten Island",2016,2017,FALSE
75303,"labrador retriever",10312,"staten island","Staten Island","Staten Island",2016,2017,FALSE
75316,"jack russell terrier",10302,"staten island","Staten Island","Staten Island",2016,2017,FALSE
75317,"shih tzu",10309,"staten island","Staten Island","Staten Island",2016,2017,FALSE
75320,"shar-pei, chinese",10305,"staten island","Staten Island","Staten Island",2016,2017,FALSE
75341,"unknown",10314,"staten island","Staten Island","Staten Island",2016,2016,FALSE
75342,"unknown",10301,"staten island","Staten Island","Staten Island",2016,2017,FALSE
75347,"labrador retriever",10302,"staten island","Staten Island","Staten Island",2016,2017,FALSE
75348,"labrador retriever",10309,"staten island","Staten Island","Staten Island",2016,2017,FALSE
75357,"doberman pinscher",10312,"staten island","Staten Island","Staten Island",2016,2018,FALSE
75368,"american pit bull mix / pit bull mix",10304,"staten island","Staten Island","Staten Island",2016,2017,TRUE
75372,"unknown",10306,"staten island","Staten Island","Staten Island",2016,2017,FALSE
75378,"yorkshire terrier",10305,"staten island","Staten Island","Staten Island",2016,2017,FALSE
75399,"dachshund",10314,"staten island","Staten Island","Staten Island",2016,2017,FALSE
75408,"boston terrier",10304,"staten island","Staten Island","Staten Island",2016,2018,FALSE
75439,"unknown",10302,"staten island","Staten Island","Staten Island",2016,2017,FALSE
75482,"collie, smooth coat",10310,"staten island","Staten Island","Staten Island",2016,2017,FALSE
75497,"yorkshire terrier",10304,"staten island","Staten Island","Staten Island",2016,2017,FALSE
75526,"chihuahua",10307,"staten island","Staten Island","Staten Island",2016,2017,FALSE
75535,"shih tzu",10314,"staten island","Staten Island","Staten Island",2016,2017,FALSE
75544,"unknown",10312,"staten island","Staten Island","Staten Island",2016,2017,FALSE
75548,"chihuahua",10301,"staten island","Staten Island","Staten Island",2016,2017,FALSE
75560,"boston terrier",10308,"staten island","Staten Island","Staten Island",2016,2017,FALSE
75562,"german shepherd dog",10314,"staten island","Staten Island","Staten Island",2016,2017,FALSE
75571,"american pit bull mix / pit bull mix",10314,"staten island","Staten Island","Staten Island",2016,2017,TRUE
75576,"german shepherd crossbreed",10301,"staten island","Staten Island","Staten Island",2016,2017,FALSE
75602,"maltese",10314,"staten island","Staten Island","Staten Island",2016,2017,FALSE
