"unique_id","date_of_bite","species","breed","age","gender","spay_neuter","borough","zip_code","pit_bull","zip_match","zip_code_imputed"
26,2015-02-12,"DOG","Pit Bull",NA,"U",FALSE,"Brooklyn","11237",TRUE,TRUE,"11237"
27,2015-02-14,"DOG","Akita",NA,"M",FALSE,"Brooklyn","11237",FALSE,TRUE,"11237"
28,2015-02-15,"DOG","BULL DOG X",NA,"M",FALSE,"Brooklyn","11234",FALSE,TRUE,"11234"
29,2015-02-15,"DOG","Pit Bull",NA,"U",FALSE,"Brooklyn","11234",TRUE,TRUE,"11234"
30,2015-02-13,"DOG","American Pit Bull Terrier/Pit Bull",4,"M",TRUE,"Brooklyn","11221",TRUE,TRUE,"11221"
31,2015-02-17,"DOG","Chihuahua",NA,"U",FALSE,"Brooklyn","11218",FALSE,TRUE,"11218"
32,2015-02-15,"DOG","American Pit Bull Mix / Pit Bull Mix",1,"M",FALSE,"Brooklyn","11207",TRUE,TRUE,"11207"
33,2015-02-12,"DOG","Mastiff, Old English",NA,"U",FALSE,"Brooklyn","11231",FALSE,TRUE,"11231"
34,2015-02-18,"DOG","Yorkshire Terrier",3,"M",FALSE,"Brooklyn","11233",FALSE,TRUE,"11233"
35,2015-02-17,"DOG","American Pit Bull Terrier/Pit Bull",5,"M",FALSE,"Brooklyn","11207",TRUE,TRUE,"11207"
36,2015-02-19,"DOG","SPRINGER SPANIEL",7,"U",TRUE,"Brooklyn","11213",FALSE,TRUE,"11213"
37,2015-02-21,"DOG","Pit Bull",NA,"U",FALSE,"Brooklyn","11217",TRUE,TRUE,"11217"
38,2015-02-06,"DOG","Shiba Inu",3,"M",FALSE,"Brooklyn",NA,FALSE,NA,"11229"
39,2015-02-12,"DOG","Pit Bull",NA,"U",FALSE,"Brooklyn","11224",TRUE,TRUE,"11224"
40,2015-02-22,"DOG","Pit Bull",10,"M",TRUE,"Brooklyn","11235",TRUE,TRUE,"11235"
41,2015-02-24,"DOG","Pit Bull",1,"F",FALSE,"Brooklyn","11215",TRUE,TRUE,"11215"
42,2015-02-24,"DOG","Pit Bull",10,"F",TRUE,"Brooklyn","11210",TRUE,TRUE,"11210"
43,2015-02-24,"DOG","WESTIE",NA,"U",FALSE,"Brooklyn","11234",FALSE,TRUE,"11234"
44,2015-02-22,"DOG","Pit Bull",NA,"U",FALSE,"Brooklyn",NA,TRUE,NA,"11218"
45,2015-02-21,"DOG","Pit Bull",NA,"U",FALSE,"Brooklyn","11231",TRUE,TRUE,"11231"
46,2015-02-26,"DOG","Pit Bull",NA,"U",FALSE,"Brooklyn","11206",TRUE,TRUE,"11206"
47,2015-02-22,"DOG","FOX HOUND",3,"F",TRUE,"Brooklyn","11209",FALSE,TRUE,"11209"
48,2015-02-23,"DOG","Pit Bull",NA,"U",FALSE,"Brooklyn",NA,TRUE,NA,"11215"
49,2015-02-26,"DOG","Pit Bull",1,"M",FALSE,"Brooklyn","11226",TRUE,TRUE,"11226"
50,2015-02-28,"DOG","Weimaraner",1900,"M",TRUE,"Brooklyn","11230",FALSE,TRUE,"11230"
51,2015-02-26,"DOG","German Shepherd",NA,"U",FALSE,"Brooklyn","11220",FALSE,TRUE,"11220"
52,2015-02-01,"DOG","Rottweiler",NA,"U",FALSE,"Brooklyn","11215",FALSE,TRUE,"11215"
53,2015-03-01,"DOG","American Pit Bull Mix / Pit Bull Mix",6,"F",TRUE,"Brooklyn","11225",TRUE,TRUE,"11225"
54,2015-02-28,"DOG","American Pit Bull Mix / Pit Bull Mix",2,"M",FALSE,"Brooklyn","11228",TRUE,TRUE,"11228"
55,2015-02-10,"DOG","American Pit Bull Terrier/Pit Bull",NA,"U",FALSE,"Brooklyn","11221",TRUE,TRUE,"11221"
56,2015-03-04,"DOG","Jindo Dog,",NA,"M",TRUE,"Brooklyn","11215",FALSE,TRUE,"11215"
57,2015-03-06,"DOG","American Pit Bull Mix / Pit Bull Mix",10,"F",FALSE,"Brooklyn","11206",TRUE,TRUE,"11206"
58,2015-03-07,"DOG","Bull Dog, English",2,"M",TRUE,"Brooklyn","11201",FALSE,TRUE,"11201"
59,2015-02-27,"DOG","American Pit Bull Terrier/Pit Bull",3,"M",FALSE,"Brooklyn","11206",TRUE,TRUE,"11206"
60,2015-03-07,"DOG","BULLDOG/SHARPEI",11,"M",TRUE,"Brooklyn","11233",FALSE,TRUE,"11233"
61,2015-03-08,"DOG","Shih Tzu",4,"M",FALSE,"Brooklyn","11234",FALSE,TRUE,"11234"
62,2015-03-10,"DOG","COCKER/CORGI X",NA,"M",FALSE,"Brooklyn","11201",FALSE,TRUE,"11201"
63,2015-03-06,"DOG","Pit Bull",NA,"U",FALSE,"Brooklyn",NA,TRUE,NA,"11237"
64,2015-03-12,"DOG","Jack Russ",7,"M",FALSE,"Brooklyn","11208",FALSE,TRUE,"11208"
65,2015-03-12,"DOG","Shih Tzu",NA,"U",FALSE,"Brooklyn","11217",FALSE,TRUE,"11217"
66,2015-02-26,"DOG","Pit Bull",2,"M",FALSE,"Brooklyn","11216",TRUE,TRUE,"11216"
67,2015-03-13,"DOG","Pug",6,"M",TRUE,"Brooklyn","11231",FALSE,TRUE,"11231"
68,2015-03-15,"DOG","Yorkshire Terrier",4,"M",FALSE,"Brooklyn","11205",FALSE,TRUE,"11205"
69,2015-03-14,"DOG","Chow Chow",3,"M",FALSE,"Brooklyn","11234",FALSE,TRUE,"11234"
70,2015-03-15,"DOG","American Staffordshire Terrier",8,"M",TRUE,"Brooklyn","11230",FALSE,TRUE,"11230"
71,2015-03-14,"DOG","SHEPHERD MIX",5,"M",TRUE,"Brooklyn","11229",FALSE,TRUE,"11229"
72,2015-03-16,"DOG","Maltese",7,"M",TRUE,"Brooklyn","11221",FALSE,TRUE,"11221"
73,2015-03-18,"DOG","American Pit Bull Terrier/Pit Bull",5,"M",TRUE,"Brooklyn","11207",TRUE,TRUE,"11207"
74,2015-03-16,"DOG","Yorkshire Terrier",1,"M",FALSE,"Brooklyn","11221",FALSE,TRUE,"11221"
75,2015-03-14,"DOG","Cocker Spaniel",NA,"U",FALSE,"Brooklyn","11213",FALSE,TRUE,"11213"
76,2015-03-16,"DOG","American Pit Bull Mix / Pit Bull Mix",2,"M",TRUE,"Brooklyn","11234",TRUE,TRUE,"11234"
77,2015-03-16,"DOG","Pit Bull",NA,"F",TRUE,"Brooklyn","11223",TRUE,TRUE,"11223"
78,2015-03-17,"DOG","Collie, Border",NA,"U",FALSE,"Brooklyn",NA,FALSE,NA,"11208"
79,2015-03-09,"DOG","Miniature Pinscher",NA,"M",FALSE,"Brooklyn","11235",FALSE,TRUE,"11235"
80,2015-03-22,"DOG","Shih Tzu",2,"M",FALSE,"Brooklyn","11223",FALSE,TRUE,"11223"
81,2015-03-21,"DOG","Doberman Pinscher",8,"F",FALSE,"Brooklyn","11204",FALSE,TRUE,"11204"
82,2015-03-22,"DOG","Shih Tzu",7,"M",TRUE,"Brooklyn","11208",FALSE,TRUE,"11208"
83,2015-03-22,"DOG","German Shepherd",NA,"U",FALSE,"Brooklyn","11217",FALSE,TRUE,"11217"
84,2015-03-21,"DOG","Bull Dog, French",6,"M",TRUE,"Brooklyn","11217",FALSE,TRUE,"11217"
85,2015-02-02,"DOG","Pekingese",4,"M",FALSE,"Brooklyn","11238",FALSE,TRUE,"11238"
86,2015-03-15,"DOG","Chihuahua",6,"M",FALSE,"Brooklyn","11221",FALSE,TRUE,"11221"
87,2015-03-25,"DOG","TERRIER",5,"M",FALSE,"Brooklyn",NA,FALSE,FALSE,"11231"
88,2015-03-29,"DOG","Pit Bull",1,"M",FALSE,"Brooklyn","11224",TRUE,TRUE,"11224"
89,2015-03-20,"DOG","HARRIER/BEAGLE",10,"M",TRUE,"Brooklyn","11235",FALSE,TRUE,"11235"
90,2015-03-27,"DOG","TERRIER",NA,"U",FALSE,"Brooklyn","11215",FALSE,TRUE,"11215"
91,2015-03-28,"DOG","Dachshund, Long Haired Miniature",4,"M",TRUE,"Brooklyn","11234",FALSE,TRUE,"11234"
92,2015-03-29,"DOG","American Pit Bull Terrier/Pit Bull",NA,"U",FALSE,"Brooklyn","11217",TRUE,TRUE,"11217"
93,2015-03-24,"DOG","BOXER X W/ PIT BULL",8,"M",TRUE,"Brooklyn","11231",TRUE,TRUE,"11231"
94,2015-03-31,"DOG","Cocker Spaniel",3,"F",FALSE,"Brooklyn",NA,FALSE,NA,"11220"
95,2015-04-03,"DOG","Yorkshire Terrier",6,"M",TRUE,"Brooklyn","11233",FALSE,TRUE,"11233"
96,2015-04-02,"DOG","Chihuahua",NA,"U",FALSE,"Brooklyn",NA,FALSE,NA,"11231"
97,2015-04-06,"DOG","Bull dog",8,"M",FALSE,"Brooklyn","11213",FALSE,TRUE,"11213"
98,2015-04-06,"DOG","American Staffordshire Terrier",NA,"U",FALSE,"Brooklyn","11224",FALSE,TRUE,"11224"
99,2015-04-06,"DOG","American Pit Bull Terrier/Pit Bull",4,"F",TRUE,"Brooklyn","11212",TRUE,TRUE,"11212"
100,2015-03-31,"DOG","PITBULL/LAB RETRIEVER",5,"F",TRUE,"Brooklyn",NA,TRUE,NA,"11209"
101,2015-03-27,"DOG","BOXER/RHODESIAN RIDGEBACK X",5,"F",FALSE,"Brooklyn","11214",FALSE,TRUE,"11214"
102,2015-04-06,"DOG","Chihuahua Crossbreed",4,"M",FALSE,"Brooklyn","11205",FALSE,TRUE,"11205"
103,2015-04-06,"DOG","Poodle, Standard",2,"M",FALSE,"Brooklyn","11213",FALSE,TRUE,"11213"
104,2015-04-07,"DOG","American Pit Bull Terrier/Pit Bull",NA,"U",FALSE,"Brooklyn","11231",TRUE,TRUE,"11231"
105,2015-04-01,"DOG","Bull Terrier",1,"M",FALSE,"Brooklyn","11201",FALSE,TRUE,"11201"
106,2015-04-08,"DOG","CATAHOULA LEOPARD DOG",1,"M",TRUE,"Brooklyn","11235",FALSE,TRUE,"11235"
107,2015-04-06,"DOG","Yorkshire Terrier",6,"F",FALSE,"Brooklyn","11219",FALSE,TRUE,"11219"
108,2015-04-10,"DOG","Cocker Spaniel Crossbreed",5,"M",TRUE,"Brooklyn","11206",FALSE,TRUE,"11206"
109,2015-04-03,"DOG","BOXER/HOUND/PITBULL",6,"F",TRUE,"Brooklyn","11216",TRUE,TRUE,"11216"
110,2015-04-12,"DOG","German Shepherd",11,"F",TRUE,"Brooklyn","11209",FALSE,TRUE,"11209"
111,2015-04-10,"DOG","Bull Dog, English",9,"M",FALSE,"Brooklyn","11220",FALSE,TRUE,"11220"
112,2015-04-10,"DOG","American Pit Bull Terrier/Pit Bull",6,"M",FALSE,"Brooklyn","11224",TRUE,TRUE,"11224"
113,2015-04-12,"DOG","Chihuahua",9,"F",TRUE,"Brooklyn","11224",FALSE,TRUE,"11224"
114,2015-04-13,"DOG","Pit Bull",9,"M",FALSE,"Brooklyn","11207",TRUE,TRUE,"11207"
115,2015-04-13,"DOG","Chihuahua",9,"M",FALSE,"Brooklyn","11208",FALSE,TRUE,"11208"
116,2015-04-14,"DOG","American Pit Bull Mix / Pit Bull Mix",2,"F",TRUE,"Brooklyn","11216",TRUE,TRUE,"11216"
117,2015-04-10,"DOG","American Pit Bull Terrier/Pit Bull",3,"M",TRUE,"Brooklyn",NA,TRUE,NA,"11232"
118,2015-04-10,"DOG","Siberian Husky",NA,"U",FALSE,"Brooklyn","11226",FALSE,TRUE,"11226"
119,2015-04-14,"DOG","American Pit Bull Terrier/Pit Bull",NA,"U",FALSE,"Brooklyn",NA,TRUE,NA,"11201"
120,2015-04-16,"DOG","American Pit Bull Terrier/Pit Bull",1,"F",FALSE,"Brooklyn","11208",TRUE,TRUE,"11208"
121,2015-04-16,"DOG","Rottweiler",1,"M",TRUE,"Brooklyn","11228",FALSE,TRUE,"11228"
122,2015-04-14,"DOG","Beagle Crossbreed",19,"M",FALSE,"Brooklyn","11214",FALSE,TRUE,"11214"
123,2015-04-18,"DOG","AUSTRALIAN CATTLE",NA,"F",FALSE,"Brooklyn",NA,FALSE,NA,"11224"
124,2015-04-11,"DOG","Pit Bull",NA,"U",FALSE,"Brooklyn","11207",TRUE,TRUE,"11207"
125,2015-04-15,"DOG","Pit Bull",NA,"U",FALSE,"Brooklyn",NA,TRUE,NA,"11229"
126,2015-04-19,"DOG","American Pit Bull Terrier/Pit Bull",NA,"U",FALSE,"Brooklyn","11221",TRUE,TRUE,"11221"
127,2015-04-19,"DOG","German Shepherd Crossbreed",15,"F",TRUE,"Brooklyn","11222",FALSE,TRUE,"11222"
128,2015-04-17,"DOG","Border Terrier",3,"M",TRUE,"Brooklyn",NA,FALSE,NA,"11220"
129,2015-04-17,"DOG","American Pit Bull Terrier/Pit Bull",3,"M",FALSE,"Brooklyn","11231",TRUE,TRUE,"11231"
130,2015-04-19,"DOG","ITALIAN MASTIFF",3,"F",FALSE,"Brooklyn","11221",FALSE,TRUE,"11221"
131,2015-04-12,"DOG","American Pit Bull Terrier/Pit Bull",NA,"U",FALSE,"Brooklyn","11235",TRUE,TRUE,"11235"
132,2015-04-19,"DOG","American Pit Bull Terrier/Pit Bull",NA,"U",FALSE,"Brooklyn","11221",TRUE,TRUE,"11221"
133,2015-04-17,"DOG","BEAGLE/JACK RUSS",4,"M",TRUE,"Brooklyn","11224",FALSE,TRUE,"11224"
134,2015-04-19,"DOG","American Pit Bull Terrier/Pit Bull",5,"M",TRUE,"Brooklyn","11218",TRUE,TRUE,"11218"
135,2015-04-22,"DOG","Maltese",7,"F",TRUE,"Brooklyn","11237",FALSE,TRUE,"11237"
136,2015-04-23,"DOG","Cane Corso",15,"F",FALSE,"Brooklyn","11238",FALSE,TRUE,"11238"
137,2015-04-23,"DOG","PARSON RUSSELLTERR",2,"M",TRUE,"Brooklyn","11231",FALSE,TRUE,"11231"
138,2015-04-24,"DOG","Poodle, Standard",NA,"U",FALSE,"Brooklyn","11221",FALSE,TRUE,"11221"
139,2015-04-25,"DOG","Shih Tzu",5,"M",TRUE,"Brooklyn","11219",FALSE,TRUE,"11219"
140,2015-04-26,"DOG","American Staffordshire Terrier",2,"M",FALSE,"Brooklyn","11212",FALSE,TRUE,"11212"
141,2015-04-25,"DOG","American Pit Bull Terrier/Pit Bull",3,"M",FALSE,"Brooklyn","11221",TRUE,TRUE,"11221"
142,2015-04-25,"DOG","American Pit Bull Terrier/Pit Bull",3,"M",FALSE,"Brooklyn","11221",TRUE,TRUE,"11221"
185,2015-05-09,"DOG","Siberian Husky",NA,"U",FALSE,"Brooklyn",NA,FALSE,NA,"11229"
143,2015-04-27,"DOG","American Pit Bull Terrier/Pit Bull",2,"M",FALSE,"Brooklyn","11218",TRUE,TRUE,"11218"
144,2015-04-20,"DOG","American Pit Bull Terrier/Pit Bull",NA,"U",FALSE,"Brooklyn","11218",TRUE,TRUE,"11218"
145,2015-04-25,"DOG","UNKNOWN",NA,"U",FALSE,"Brooklyn","11201",FALSE,TRUE,"11201"
146,2015-04-25,"DOG","German Shepherd",7,"M",TRUE,"Brooklyn","11234",FALSE,TRUE,"11234"
147,2015-04-11,"DOG","American Pit Bull Terrier/Pit Bull",3,"F",TRUE,"Brooklyn","11220",TRUE,TRUE,"11220"
148,2015-04-29,"DOG","Pug",3,"M",TRUE,"Brooklyn","11223",FALSE,TRUE,"11223"
149,2015-04-29,"DOG","POINTER/BEAGLE X",7,"F",FALSE,"Brooklyn","11249",FALSE,TRUE,"11249"
150,2015-04-29,"DOG","SHIBA INU",5,"M",TRUE,"Brooklyn","11221",FALSE,TRUE,"11221"
151,2015-04-26,"DOG","Chihuahua",2,"F",FALSE,"Brooklyn","11220",FALSE,TRUE,"11220"
152,2015-04-30,"DOG","GERMAN SHEPHERD/RIDGEBACK",5,"M",TRUE,"Brooklyn","11231",FALSE,TRUE,"11231"
153,2015-05-01,"DOG","Bichon Frise",8,"M",TRUE,"Brooklyn","11223",FALSE,TRUE,"11223"
154,2015-05-01,"DOG","STAFFORDSHIRE TERR",7,"F",TRUE,"Brooklyn","11221",FALSE,TRUE,"11221"
155,2015-04-19,"DOG","American Pit Bull Terrier/Pit Bull",NA,"U",FALSE,"Brooklyn","11223",TRUE,TRUE,"11223"
156,2015-05-02,"DOG","Chihuahua Crossbreed",NA,"U",FALSE,"Brooklyn","11214",FALSE,TRUE,"11214"
157,2015-05-02,"DOG","Collie, Border",14,"M",TRUE,"Brooklyn","11234",FALSE,TRUE,"11234"
158,2015-05-04,"DOG","American Pit Bull Mix / Pit Bull Mix",8,"M",FALSE,"Brooklyn","11204",TRUE,TRUE,"11204"
159,2015-05-04,"DOG","Belgian Malinois",NA,"U",FALSE,"Brooklyn","11213",FALSE,TRUE,"11213"
160,2015-05-01,"DOG","Boxer",2,"M",TRUE,"Brooklyn","11237",FALSE,TRUE,"11237"
161,2015-05-01,"DOG","MALTESE - X",3,"F",FALSE,"Brooklyn","11209",FALSE,TRUE,"11209"
162,2015-05-05,"DOG","German Shepherd",NA,"U",FALSE,"Brooklyn","11220",FALSE,TRUE,"11220"
163,2015-05-01,"DOG","Pit Bull",NA,"U",FALSE,"Brooklyn",NA,TRUE,NA,"11225"
164,2015-05-06,"DOG","Collie, Smooth Coat",10,"F",TRUE,"Brooklyn","11220",FALSE,TRUE,"11220"
165,2015-05-06,"DOG","CHIHUAHUA/BOSTON TERR X",5,"M",TRUE,"Brooklyn","11222",FALSE,TRUE,"11222"
166,2015-04-08,"DOG","HUSKY/CATTLE DOG MIX",4,"M",TRUE,"Brooklyn",NA,FALSE,NA,"11234"
167,2015-04-08,"DOG","HUSKY/CATTLE MIX",4,"M",TRUE,"Brooklyn",NA,FALSE,NA,"11204"
168,2015-05-10,"DOG","American Pit Bull Terrier/Pit Bull",13,"M",TRUE,"Brooklyn","11234",TRUE,TRUE,"11234"
169,2015-05-10,"DOG","American Staffordshire Terrier",2,"M",FALSE,"Brooklyn","11228",FALSE,TRUE,"11228"
170,2015-05-09,"DOG","Siberian Husky",14,"M",TRUE,"Brooklyn","11231",FALSE,TRUE,"11231"
171,2015-05-09,"DOG","American Pit Bull Mix / Pit Bull Mix",5,"F",TRUE,"Brooklyn","11208",TRUE,TRUE,"11208"
172,2015-05-01,"DOG","American Staffordshire Terrier",8,"M",TRUE,"Brooklyn","11217",FALSE,TRUE,"11217"
173,2015-05-03,"DOG","American Pit Bull Terrier/Pit Bull",NA,"F",FALSE,"Brooklyn","11231",TRUE,TRUE,"11231"
174,2015-05-07,"DOG","Australian Shepherd",5,"M",TRUE,"Brooklyn","11238",FALSE,TRUE,"11238"
175,2015-05-09,"DOG","American Pit Bull Terrier/Pit Bull",8,"M",TRUE,"Brooklyn","11219",TRUE,TRUE,"11219"
176,2015-05-11,"DOG","American Pit Bull Terrier/Pit Bull",2,"F",FALSE,"Brooklyn","11218",TRUE,TRUE,"11218"
177,2015-04-25,"DOG","Shih Tzu",4,"M",TRUE,"Brooklyn","11226",FALSE,TRUE,"11226"
178,2015-05-03,"DOG","Pit Bull",NA,"U",FALSE,"Brooklyn","11235",TRUE,TRUE,"11235"
179,2015-05-10,"DOG","American Pit Bull Mix / Pit Bull Mix",3,"F",FALSE,"Brooklyn",NA,TRUE,NA,"11208"
180,2015-05-12,"DOG","American Pit Bull Mix / Pit Bull Mix",5,"M",TRUE,"Brooklyn","11213",TRUE,TRUE,"11213"
181,2015-05-12,"DOG","Bloodhound",4,"M",TRUE,"Brooklyn","11231",FALSE,TRUE,"11231"
182,2015-05-12,"DOG","Jack Russ",10,"M",TRUE,"Brooklyn","11215",FALSE,TRUE,"11215"
183,2015-05-14,"DOG","American Pit Bull Terrier/Pit Bull",NA,"U",FALSE,"Brooklyn","11211",TRUE,TRUE,"11211"
184,2015-05-14,"DOG","Cocker Spaniel, American",10,"M",TRUE,"Brooklyn","11220",FALSE,TRUE,"11220"
186,2015-05-14,"DOG","American Pit Bull Terrier/Pit Bull",6,"M",FALSE,"Brooklyn","11232",TRUE,TRUE,"11232"
187,2015-05-12,"DOG","American Pit Bull Terrier/Pit Bull",NA,"U",FALSE,"Brooklyn",NA,TRUE,NA,"11222"
188,2015-04-28,"DOG","American Pit Bull Mix / Pit Bull Mix",1,"M",TRUE,"Brooklyn","11234",TRUE,TRUE,"11234"
189,2015-05-15,"DOG","Cocker Spaniel Crossbreed",NA,"M",FALSE,"Brooklyn","11205",FALSE,TRUE,"11205"
190,2015-05-18,"DOG","American Staffordshire Terrier",2,"M",FALSE,"Brooklyn","11211",FALSE,TRUE,"11211"
191,2015-05-18,"DOG","American Staffordshire Terrier",2,"M",FALSE,"Brooklyn","11211",FALSE,TRUE,"11211"
192,2015-01-08,"DOG","American Pit Bull Terrier/Pit Bull",1,"M",TRUE,"Brooklyn","11224",TRUE,TRUE,"11224"
193,2015-05-12,"DOG","Cane Corso",5,"F",TRUE,"Brooklyn","11233",FALSE,TRUE,"11233"
194,2015-05-05,"DOG","TERRIER",NA,"U",FALSE,"Brooklyn",NA,FALSE,NA,"11226"
195,2015-05-16,"DOG","BORDER COLLIE/JACK RUSSELL",11,"F",TRUE,"Brooklyn",NA,FALSE,NA,"11231"
196,2015-05-06,"DOG","CORGI",NA,"M",FALSE,"Brooklyn","11222",FALSE,TRUE,"11222"
197,2015-05-21,"DOG","Shih Tzu",NA,"U",FALSE,"Brooklyn","11229",FALSE,TRUE,"11229"
198,2015-05-20,"DOG","MUTT",1,"F",TRUE,"Brooklyn","11201",FALSE,TRUE,"11201"
199,2015-05-24,"DOG","MIXED",2,"M",TRUE,"Brooklyn",NA,FALSE,NA,"11221"
200,2015-05-24,"DOG","PIT BULL/LAB X",2,"F",FALSE,"Brooklyn","11236",TRUE,TRUE,"11236"
201,2015-05-24,"DOG","PIT BULL/LAB X",2,"F",FALSE,"Brooklyn","11236",TRUE,TRUE,"11236"
202,2015-05-24,"DOG","Labrador Retriever",NA,"U",FALSE,"Brooklyn","11215",FALSE,TRUE,"11215"
203,2015-05-25,"DOG","Labrador Retriever",3,"F",FALSE,"Brooklyn","11234",FALSE,TRUE,"11234"
204,2015-05-25,"DOG","American Pit Bull Terrier/Pit Bull",NA,"U",FALSE,"Brooklyn",NA,TRUE,NA,"11204"
205,2015-05-23,"DOG","Mastiff, Tibetan",1,"M",TRUE,"Brooklyn","11214",FALSE,TRUE,"11214"
206,2015-05-23,"DOG","MALTESE MIX",4,"M",TRUE,"Brooklyn",NA,FALSE,NA,"11209"
207,2015-05-24,"DOG","SCHNAUZER",NA,"M",FALSE,"Brooklyn","11215",FALSE,TRUE,"11215"
208,2015-05-28,"DOG","Pit Bull",NA,"U",FALSE,"Brooklyn","11237",TRUE,TRUE,"11237"
209,2015-05-24,"DOG","Pit Bull",NA,"U",FALSE,"Brooklyn","11221",TRUE,TRUE,"11221"
210,2015-05-23,"DOG","American Pit Bull Mix / Pit Bull Mix",6,"M",TRUE,"Brooklyn","11205",TRUE,TRUE,"11205"
211,2015-05-28,"DOG","American Pit Bull Terrier/Pit Bull",NA,"U",FALSE,"Brooklyn","11213",TRUE,TRUE,"11213"
212,2015-05-28,"DOG","American Pit Bull Mix / Pit Bull Mix",3,"M",FALSE,"Brooklyn","11236",TRUE,TRUE,"11236"
213,2015-05-26,"DOG","Saint Bernard",NA,"U",FALSE,"Brooklyn","11214",FALSE,TRUE,"11214"
214,2015-05-28,"DOG","Chihuahua",NA,"U",FALSE,"Brooklyn","11208",FALSE,TRUE,"11208"
215,2015-05-30,"DOG","West High White Terrier",4,"M",FALSE,"Brooklyn","11224",FALSE,TRUE,"11224"
216,2015-05-30,"DOG","West High White Terrier",4,"M",FALSE,"Brooklyn","11224",FALSE,TRUE,"11224"
217,2015-05-31,"DOG","Chihuahua",1,"M",FALSE,"Brooklyn","11207",FALSE,TRUE,"11207"
218,2015-05-30,"DOG","Collie, Border",NA,"U",FALSE,"Brooklyn","11211",FALSE,TRUE,"11211"
219,2015-05-29,"DOG","Labrador Retriever Crossbreed",8,"F",TRUE,"Brooklyn","11229",FALSE,TRUE,"11229"
220,2015-05-31,"DOG","American Pit Bull Terrier/Pit Bull",NA,"U",FALSE,"Brooklyn",NA,TRUE,NA,"11231"
221,2015-06-01,"DOG","American Pit Bull Terrier/Pit Bull",NA,"U",FALSE,"Brooklyn","11207",TRUE,TRUE,"11207"
222,2015-06-02,"DOG","Chow Chow",1,"M",FALSE,"Brooklyn","11233",FALSE,TRUE,"11233"
223,2015-06-02,"DOG","Doberman Pinscher",7,"M",TRUE,"Brooklyn","11228",FALSE,TRUE,"11228"
224,2015-06-01,"DOG","Yorkshire Terrier",2,"M",FALSE,"Brooklyn","11217",FALSE,TRUE,"11217"
225,2015-05-27,"DOG","TEACUP YORKIE",NA,"U",FALSE,"Brooklyn",NA,FALSE,NA,"11208"
226,2015-06-03,"DOG","SHORKY",8,"M",TRUE,"Brooklyn","11238",FALSE,TRUE,"11238"
227,2015-05-31,"DOG","HAVANESE X",4,"M",TRUE,"Brooklyn","11236",FALSE,TRUE,"11236"
228,2015-05-27,"DOG","BLUE HEELER X",9,"M",TRUE,"Brooklyn","11237",FALSE,TRUE,"11237"
229,2015-06-04,"DOG","Pit Bull",3,"F",TRUE,"Brooklyn","11226",TRUE,TRUE,"11226"
230,2015-06-04,"DOG","American Pit Bull Terrier/Pit Bull",4,"M",FALSE,"Brooklyn","11226",TRUE,TRUE,"11226"
231,2015-06-04,"DOG","Yorkshire Terrier",2,"M",TRUE,"Brooklyn","11214",FALSE,TRUE,"11214"
232,2015-06-06,"DOG","Pit Bull",NA,"U",FALSE,"Brooklyn",NA,TRUE,NA,"11230"
233,2015-06-06,"DOG","Chow Chow",4,"M",FALSE,"Brooklyn","11234",FALSE,TRUE,"11234"
234,2015-06-05,"DOG","Lhasa Apso",5,"M",TRUE,"Brooklyn","11231",FALSE,TRUE,"11231"
235,2015-06-06,"DOG","Poodle, Standard",3,"M",TRUE,"Brooklyn","11234",FALSE,TRUE,"11234"
236,2015-06-07,"DOG","Pointer, German Shorthaired",8,"F",TRUE,"Brooklyn","11231",FALSE,TRUE,"11231"
237,2015-05-30,"DOG","SCHNOODLE",NA,"U",FALSE,"Brooklyn","11211",FALSE,TRUE,"11211"
238,2015-05-30,"DOG","Chow Chow",2,"M",FALSE,"Brooklyn","11208",FALSE,TRUE,"11208"
239,2015-06-05,"DOG","Yorkshire Terrier",NA,"U",FALSE,"Brooklyn","11221",FALSE,TRUE,"11221"
240,2015-06-10,"DOG","American Pit Bull Terrier/Pit Bull",NA,"U",FALSE,"Brooklyn","11237",TRUE,TRUE,"11237"
241,2015-06-09,"DOG","American Pit Bull Terrier/Pit Bull",NA,"U",FALSE,"Brooklyn","11213",TRUE,TRUE,"11213"
242,2015-06-10,"DOG","Cane Corso",2,"M",FALSE,"Brooklyn","11224",FALSE,TRUE,"11224"
243,2015-06-09,"DOG","ENGLISH SETTER",6,"M",FALSE,"Brooklyn",NA,FALSE,NA,"11208"
244,2015-06-09,"DOG","American Pit Bull Mix / Pit Bull Mix",2,"F",FALSE,"Brooklyn","11208",TRUE,TRUE,"11208"
245,2015-06-09,"DOG","American Pit Bull Terrier/Pit Bull",NA,"U",FALSE,"Brooklyn","11224",TRUE,TRUE,"11224"
246,2015-06-12,"DOG","American Pit Bull Terrier/Pit Bull",NA,"U",FALSE,"Brooklyn","11233",TRUE,TRUE,"11233"
247,2015-06-12,"DOG","Maltese",NA,"U",FALSE,"Brooklyn","11235",FALSE,TRUE,"11235"
248,2015-06-14,"DOG","TERRIER MIX",6,"M",TRUE,"Brooklyn",NA,FALSE,NA,"11225"
249,2015-06-14,"DOG","American Pit Bull Terrier/Pit Bull",NA,"U",FALSE,"Brooklyn","11208",TRUE,TRUE,"11208"
250,2015-06-13,"DOG","American Pit Bull Terrier/Pit Bull",NA,"U",FALSE,"Brooklyn",NA,TRUE,NA,"11209"
