"unique_id","date_of_bite","species","breed","age","gender","spay_neuter","borough","zip_code","pit_bull"
971,2016-08-06,"DOG","MINI AUSTRALIAN SHEPHERD",1,"M",TRUE,"Brooklyn","11221",FALSE
972,2016-08-07,"DOG","Rottweiler",NA,"U",FALSE,"Brooklyn","11233",FALSE
973,2016-08-08,"DOG","Rottweiler",NA,"U",FALSE,"Brooklyn","11233",FALSE
974,2016-08-07,"DOG","MIXED",NA,"F",TRUE,"Brooklyn","11216",FALSE
975,2016-08-08,"DOG","Pit Bull",NA,"M",FALSE,"Brooklyn","11203",TRUE
976,2016-08-08,"DOG","Pit Bull",NA,"M",FALSE,"Brooklyn","11212",TRUE
977,2016-08-02,"DOG","Beagle",NA,"U",FALSE,"Brooklyn",NA,FALSE
978,2016-08-07,"DOG","American Pit Bull Terrier/Pit Bull",6,"M",FALSE,"Brooklyn","11208",TRUE
979,2016-08-05,"DOG","Pit Bull",NA,"U",FALSE,"Brooklyn","11210",TRUE
980,2016-08-12,"DOG","Poodle, Toy",2,"M",FALSE,"Brooklyn","11228",FALSE
981,2016-08-10,"DOG","Pit Bull",5,"M",TRUE,"Brooklyn","11221",TRUE
982,2016-08-10,"DOG","Pit Bull",NA,"U",FALSE,"Brooklyn","11223",TRUE
983,2016-08-13,"DOG","Shih Tzu",6,"F",FALSE,"Brooklyn","11234",FALSE
984,2016-08-05,"DOG","Labrador Retriever",2,"F",FALSE,"Brooklyn","11213",FALSE
985,2016-08-12,"DOG","American Pit Bull Mix / Pit Bull Mix",1,"M",FALSE,"Brooklyn","11206",TRUE
986,2016-08-13,"DOG","CHOW/SCHNAUZER X",7,"F",TRUE,"Brooklyn","11217",FALSE
987,2016-08-09,"DOG","Pit Bull",NA,"U",FALSE,"Brooklyn","11233",TRUE
988,2016-08-13,"DOG","Labrador Retriever",10,"M",FALSE,"Brooklyn","11208",FALSE
989,2016-08-11,"DOG","CORGI",NA,"U",FALSE,"Brooklyn",NA,FALSE
990,2016-08-14,"DOG","Pit Bull",NA,"U",FALSE,"Brooklyn","11236",TRUE
991,2016-08-16,"DOG","American Pit Bull Mix / Pit Bull Mix",1,"F",FALSE,"Brooklyn","11212",TRUE
992,2016-08-14,"DOG","HUSKY",NA,"U",FALSE,"Brooklyn","11222",FALSE
993,2016-08-08,"DOG","Pit Bull",NA,"U",FALSE,"Brooklyn","11224",TRUE
994,2016-08-07,"DOG","CATAHOULA X",2,"M",TRUE,"Brooklyn","11230",FALSE
995,2016-08-16,"DOG","Pit Bull",NA,"U",FALSE,"Brooklyn","11238",TRUE
996,2016-08-14,"DOG","Labrador Retriever Crossbreed",17,"M",TRUE,"Brooklyn","11234",FALSE
997,2016-08-13,"DOG","GERMAN SHEP / ROTTWEILER",7,"M",FALSE,"Brooklyn","11237",FALSE
998,2016-08-17,"DOG","Pit Bull",NA,"U",FALSE,"Brooklyn","11237",TRUE
999,2016-08-17,"DOG","Bull Terrier",3,"M",FALSE,"Brooklyn","11232",FALSE
1000,2016-08-17,"DOG","GOLDEN RETREIVER MIX",4,"M",TRUE,"Brooklyn","11235",FALSE
1001,2016-08-14,"DOG","MIXED",NA,"U",FALSE,"Brooklyn",NA,FALSE
1002,2016-08-19,"DOG","American Pit Bull Terrier/Pit Bull",3,"M",FALSE,"Brooklyn","11218",TRUE
1003,2016-08-17,"DOG","Pit Bull",NA,"U",FALSE,"Brooklyn","11211",TRUE
1004,2016-08-21,"DOG","Shih Tzu",6,"M",FALSE,"Brooklyn","11209",FALSE
1005,2016-08-22,"DOG","American Pit Bull Terrier/Pit Bull",6,"F",FALSE,"Brooklyn","11208",TRUE
1006,2016-08-18,"DOG","Bichon Frise",9,"M",TRUE,"Brooklyn","11220",FALSE
1007,2016-08-20,"DOG","Chihuahua",NA,"U",FALSE,"Brooklyn",NA,FALSE
1008,2016-08-20,"DOG","Chihuahua",NA,"U",FALSE,"Brooklyn","11220",FALSE
1009,2016-08-10,"DOG","LAB/RAT TERRIER X",7,"F",TRUE,"Brooklyn","11222",FALSE
1010,2016-08-20,"DOG","TERRIER X",1,"M",FALSE,"Brooklyn","11209",FALSE
1011,2016-08-24,"DOG","MALTESE / SHIH TZU MIX",3,"M",FALSE,"Brooklyn","11233",FALSE
1012,2016-08-22,"DOG","POODLE X",2018,"M",FALSE,"Brooklyn","11209",FALSE
1013,2016-08-28,"DOG","American Pit Bull Terrier/Pit Bull",4,"F",FALSE,"Brooklyn","11206",TRUE
1014,2016-08-28,"DOG","American Pit Bull Terrier/Pit Bull",4,"F",FALSE,"Brooklyn","11206",TRUE
1015,2016-08-25,"DOG","American Pit Bull Terrier/Pit Bull",4,"M",TRUE,"Brooklyn","11204",TRUE
1016,2016-08-01,"DOG","TERRIER",NA,"U",FALSE,"Brooklyn","11229",FALSE
1017,2016-08-28,"DOG","American Pit Bull Mix / Pit Bull Mix",2,"M",FALSE,"Brooklyn","11208",TRUE
1018,2016-08-28,"DOG","BASENJI TERRIER X",7,"M",TRUE,"Brooklyn","11211",FALSE
1019,2016-08-25,"DOG","Cane Corso",6,"M",FALSE,"Brooklyn","11203",FALSE
1020,2016-08-28,"DOG","American Pit Bull Terrier/Pit Bull",1900,"F",TRUE,"Brooklyn","11231",TRUE
1021,2016-08-30,"DOG","Pit Bull",4,"M",TRUE,"Brooklyn","11206",TRUE
1022,2016-08-23,"DOG","American Pit Bull Mix / Pit Bull Mix",1,"F",FALSE,"Brooklyn","11226",TRUE
1023,2016-08-28,"DOG","ENG BULL DOG X",NA,"U",FALSE,"Brooklyn",NA,FALSE
1024,2016-08-30,"DOG","Poodle, Toy",5,"M",FALSE,"Brooklyn","11226",FALSE
1025,2016-08-27,"DOG","MALTESE MIX",4,"M",TRUE,"Brooklyn","11214",FALSE
1026,2016-08-21,"DOG","Rhodesian Ridgeback",NA,"U",FALSE,"Brooklyn","11215",FALSE
1027,2016-08-30,"DOG","Labrador Retriever",NA,"U",FALSE,"Brooklyn",NA,FALSE
1028,2016-08-25,"DOG","German Shepherd",3,"F",TRUE,"Brooklyn","11223",FALSE
1029,2016-09-02,"DOG","Shiba Inu",11,"M",FALSE,"Brooklyn","11234",FALSE
1030,2016-09-05,"DOG","Pit Bull",4,"F",FALSE,"Brooklyn","11233",TRUE
1031,2016-09-01,"DOG","Pit Bull",NA,"U",FALSE,"Brooklyn","11225",TRUE
1032,2016-09-05,"DOG","Pit Bull",7,"M",TRUE,"Brooklyn","11221",TRUE
1033,2016-09-05,"DOG","Pit Bull",7,"M",FALSE,"Brooklyn","11221",TRUE
1034,2016-09-02,"DOG","Chihuahua",10,"M",TRUE,"Brooklyn","11234",FALSE
1035,2016-09-02,"DOG","Pomeranian",9,"M",FALSE,"Brooklyn","11204",FALSE
1036,2016-09-03,"DOG","MALTESE MIX",8,"M",FALSE,"Brooklyn","1122O",FALSE
1037,2016-08-23,"DOG","Cocker Spaniel",7,"M",TRUE,"Brooklyn","11249",FALSE
1038,2016-09-07,"DOG","Pomeranian",2,"M",TRUE,"Brooklyn","11221",FALSE
1039,2016-06-04,"DOG","American Pit Bull Mix / Pit Bull Mix",NA,"U",FALSE,"Brooklyn","11216",TRUE
1040,2016-08-27,"DOG","German Pinscher",NA,"U",FALSE,"Brooklyn","11204",FALSE
1041,2016-09-03,"DOG","Labrador Retriever",NA,"U",FALSE,"Brooklyn",NA,FALSE
1042,2016-09-07,"DOG","Yorkshire Terrier",NA,"U",FALSE,"Brooklyn",NA,FALSE
1043,2016-09-07,"DOG","Pit Bull",NA,"U",FALSE,"Brooklyn",NA,TRUE
1044,2016-09-09,"DOG","Jack Russ",5,"M",FALSE,"Brooklyn","11238",FALSE
1045,2016-09-11,"DOG","Schnauzer, Standard",3,"F",TRUE,"Brooklyn","11215",FALSE
1046,2016-09-10,"DOG","Pomeranian",5,"F",FALSE,"Brooklyn","11235",FALSE
1047,2016-09-10,"DOG","West High White Terrier",1,"M",TRUE,"Brooklyn","11229",FALSE
2259,2015-09-01,"DOG","Shih Tzu",5,"F",TRUE,"Bronx",NA,FALSE
1048,2016-09-06,"DOG","American Pit Bull Terrier/Pit Bull",4,"M",FALSE,"Brooklyn","11208",TRUE
1049,2016-09-04,"DOG","Pit Bull",NA,"U",FALSE,"Brooklyn",NA,TRUE
1050,2016-09-08,"DOG","Pit Bull",NA,"U",FALSE,"Brooklyn","11226",TRUE
1051,2016-09-11,"DOG","American Pit Bull Mix / Pit Bull Mix",NA,"U",FALSE,"Brooklyn","11232",TRUE
1052,2016-09-11,"DOG","German Shepherd",NA,"U",FALSE,"Brooklyn","11217",FALSE
1053,2016-09-13,"DOG","Yorkshire Terrier",NA,"U",FALSE,"Brooklyn",NA,FALSE
1054,2016-09-14,"DOG","Pekingese",3,"F",FALSE,"Brooklyn","11208",FALSE
1055,2016-09-14,"DOG","Pit Bull",NA,"U",FALSE,"Brooklyn",NA,TRUE
1056,2016-06-18,"DOG","Yorkshire Terrier",NA,"U",FALSE,"Brooklyn","11207",FALSE
1057,2016-07-19,"DOG","Pekingese",10,"F",TRUE,"Brooklyn","11233",FALSE
1058,2016-09-02,"DOG","Chihuahua",NA,"U",FALSE,"Brooklyn",NA,FALSE
1059,2016-06-09,"DOG","WESTIE-PIT BULL X",2,"M",TRUE,"Brooklyn","11213",TRUE
1060,2016-09-14,"DOG","MIXED",NA,"U",FALSE,"Brooklyn","11201",FALSE
1061,2016-09-17,"DOG","American Pit Bull Mix / Pit Bull Mix",NA,"U",FALSE,"Brooklyn","11236",TRUE
1062,2016-09-18,"DOG","Akita",2,"M",FALSE,"Brooklyn","11207",FALSE
1063,2016-09-18,"DOG","German Shepherd",2,"F",TRUE,"Brooklyn",NA,FALSE
1064,2016-09-06,"DOG","MIXED",2,"F",FALSE,"Brooklyn","11204",FALSE
1065,2016-09-17,"DOG","Mastiff, Old English",3,"M",FALSE,"Brooklyn","11226",FALSE
1066,2016-09-19,"DOG","LHASA APSO/POODLE X",5,"M",TRUE,"Brooklyn","11215",FALSE
1067,2016-09-21,"DOG","Labrador Retriever",2,"M",TRUE,"Brooklyn","11225",FALSE
1068,2016-09-22,"DOG","JACK RUSSELL X",NA,"U",FALSE,"Brooklyn","11229",FALSE
1069,2016-09-20,"DOG","MIXED",NA,"U",FALSE,"Brooklyn","11235",FALSE
1070,2016-09-23,"DOG","Shiba Inu",NA,"U",FALSE,"Brooklyn","11219",FALSE
1071,2016-09-25,"DOG","Beagle",NA,"U",FALSE,"Brooklyn","11249",FALSE
1072,2016-09-25,"DOG","Cocker Spaniel",NA,"U",FALSE,"Brooklyn",NA,FALSE
1073,2016-09-13,"DOG","Chihuahua",NA,"U",FALSE,"Brooklyn","11212",FALSE
1074,2016-09-24,"DOG","German Shepherd Crossbreed",9,"F",TRUE,"Brooklyn","11206",FALSE
1075,2016-09-23,"DOG","MALTIPOO",4,"M",TRUE,"Brooklyn","11207",FALSE
1076,2016-09-13,"DOG","Pit Bull",5,"M",FALSE,"Brooklyn","11203",TRUE
1077,2016-09-26,"DOG","Boston Terrier",2,"M",FALSE,"Brooklyn","11229",FALSE
1078,2016-09-26,"DOG","Boston Terrier",2,"M",FALSE,"Brooklyn","11229",FALSE
1079,2016-09-27,"DOG","Maltese",10,"M",TRUE,"Brooklyn","11214",FALSE
1080,2016-09-25,"DOG","Pit Bull",NA,"U",FALSE,"Brooklyn","11215",TRUE
1081,2016-09-24,"DOG","MIXED",NA,"U",FALSE,"Brooklyn","11211",FALSE
1082,2016-09-27,"DOG","AMERICAN BULLY",2,"M",FALSE,"Brooklyn","11233",FALSE
1083,2016-09-28,"DOG","American Staffordshire Terrier",1900,"F",FALSE,"Brooklyn","11208",FALSE
1084,2016-09-27,"DOG","American Pit Bull Mix / Pit Bull Mix",9,"M",TRUE,"Brooklyn","11237",TRUE
1085,2016-09-28,"DOG","Shih Tzu",NA,"U",FALSE,"Brooklyn","11214",FALSE
1086,2016-09-18,"DOG","German Shepherd",8,"M",TRUE,"Brooklyn","11234",FALSE
1087,2016-09-29,"DOG","American Pit Bull Mix / Pit Bull Mix",NA,"U",FALSE,"Brooklyn","11211",TRUE
1088,2016-09-29,"DOG","MIXED",1,"M",TRUE,"Brooklyn","11201",FALSE
1089,2016-10-02,"DOG","CHIHUAHUA/DACHSCHUND MIX",NA,"U",FALSE,"Brooklyn","11223",FALSE
1090,2016-09-30,"DOG","Bichon Frise",4,"M",TRUE,"Brooklyn","11215",FALSE
1091,2016-09-23,"DOG","Chihuahua",NA,"U",FALSE,"Brooklyn","11207",FALSE
1092,2016-10-03,"DOG","PIT BULL MIX",NA,"U",FALSE,"Brooklyn","11231",TRUE
1093,2016-09-22,"DOG","Pit Bull",NA,"F",FALSE,"Brooklyn",NA,TRUE
1094,2016-09-24,"DOG","Pit Bull",NA,"U",FALSE,"Brooklyn","11216",TRUE
1095,2016-10-01,"DOG","Mixed/Other",NA,"U",FALSE,"Brooklyn","11215",FALSE
1096,2016-10-01,"DOG","Jack Russ",10,"M",TRUE,"Brooklyn","11234",FALSE
1097,2016-09-27,"DOG","German Shepherd Crossbreed",2,"M",TRUE,"Brooklyn","11220",FALSE
1098,2016-10-02,"DOG","Bull dog",NA,"U",FALSE,"Brooklyn","11211",FALSE
1099,2016-10-01,"DOG","Pit Bull",1,"M",FALSE,"Brooklyn","11206",TRUE
1100,2016-10-04,"DOG","Poodle, Toy",3,"M",FALSE,"Brooklyn","11221",FALSE
1101,2016-10-05,"DOG","Beagle",1,"M",TRUE,"Brooklyn","11226",FALSE
1102,2016-10-05,"DOG","Schnauzer, Miniature",1,"M",FALSE,"Brooklyn","11213",FALSE
1103,2016-10-06,"DOG","Shih Tzu",NA,"U",FALSE,"Brooklyn","11230",FALSE
1104,2016-09-30,"DOG","Pit Bull",1,"M",FALSE,"Brooklyn","11208",TRUE
1105,2016-10-03,"DOG","American Pit Bull Terrier/Pit Bull",3,"F",TRUE,"Brooklyn","11233",TRUE
1106,2016-10-07,"DOG","Shih Tzu",NA,"U",FALSE,"Brooklyn","11220",FALSE
1107,2016-10-09,"DOG","American Pit Bull Terrier/Pit Bull",8,"M",TRUE,"Brooklyn","11231",TRUE
1108,2016-10-12,"DOG","QUEENSLAND BLUE HEALER",1,"M",TRUE,"Brooklyn","11218",FALSE
1109,2016-09-23,"DOG","Yorkshire Terrier",5,"F",TRUE,"Brooklyn","11226",FALSE
1110,2016-10-12,"DOG","Bull Dog, English",7,"M",TRUE,"Brooklyn","11220",FALSE
1111,2016-10-12,"DOG","MIXED",4,"M",TRUE,"Brooklyn","11249",FALSE
1112,2016-10-12,"DOG","GERMAN SHEPHERD/COLLIE X",10,"M",TRUE,"Brooklyn","11222",FALSE
1113,2016-10-06,"DOG","Pit Bull",NA,"U",FALSE,"Brooklyn","11203",TRUE
1114,2016-10-13,"DOG","Pit Bull",NA,"U",FALSE,"Brooklyn","11223",TRUE
1115,2016-10-11,"DOG","German Shepherd Crossbreed",8,"F",FALSE,"Brooklyn","11212",FALSE
1116,2016-09-26,"DOG","German Shepherd",NA,"U",FALSE,"Brooklyn","11223",FALSE
1117,2016-10-03,"DOG","Chihuahua",NA,"U",FALSE,"Brooklyn","11219",FALSE
1118,2016-09-07,"DOG","Pit Bull",NA,"U",FALSE,"Brooklyn","11207",TRUE
1119,2016-10-15,"DOG","Pomeranian",2,"F",FALSE,"Brooklyn",NA,FALSE
1120,2016-10-19,"DOG","Chihuahua",6,"M",TRUE,"Brooklyn","11230",FALSE
1121,2016-10-18,"DOG","German Shepherd",8,"M",FALSE,"Brooklyn","11214",FALSE
1122,2016-09-06,"DOG","Pit Bull",NA,"U",FALSE,"Brooklyn",NA,TRUE
1123,2016-10-19,"DOG","MALTESE X",NA,"M",FALSE,"Brooklyn","11207",FALSE
1124,2016-09-16,"DOG","Pit Bull",NA,"U",FALSE,"Brooklyn","11207",TRUE
1125,2016-10-14,"DOG","TERRIER MIX",4,"F",FALSE,"Brooklyn","11215",FALSE
1126,2016-09-15,"DOG","Yorkshire Terrier",3,"M",TRUE,"Brooklyn","11221",FALSE
1127,2016-09-14,"DOG","Pit Bull",NA,"U",FALSE,"Brooklyn","11212",TRUE
1128,2016-10-23,"DOG","Pit Bull",5,"F",FALSE,"Brooklyn","11226",TRUE
1129,2016-10-23,"DOG","Pit Bull",5,"F",FALSE,"Brooklyn","11226",TRUE
1130,2016-10-22,"DOG","American Pit Bull Terrier/Pit Bull",2,"M",FALSE,"Brooklyn","11207",TRUE
1131,2016-10-21,"DOG","Pit Bull",NA,"U",FALSE,"Brooklyn","11206",TRUE
1132,2016-10-24,"DOG","Bull Dog, English",3,"M",TRUE,"Brooklyn","11201",FALSE
1133,2016-10-24,"DOG","MIXED",11,"M",FALSE,"Brooklyn",NA,FALSE
1134,2016-10-24,"DOG","Chihuahua Crossbreed",8,"F",FALSE,"Brooklyn","11208",FALSE
1135,2016-10-25,"DOG","Lhasa Apso",6,"M",TRUE,"Brooklyn","11243",FALSE
1136,2016-10-24,"DOG","Shih Tzu",7,"M",TRUE,"Brooklyn","11201",FALSE
1137,2016-10-25,"DOG","Pomeranian",NA,"U",FALSE,"Brooklyn","11218",FALSE
1138,2016-10-25,"DOG","BELGIUM SHEPARD",4,"F",TRUE,"Brooklyn",NA,FALSE
1139,2016-10-28,"DOG","MALTESE X",2,"M",TRUE,"Brooklyn","11216",FALSE
1140,2016-10-28,"DOG","Chihuahua",12,"M",TRUE,"Brooklyn","11220",FALSE
1141,2016-10-29,"DOG","ITALIAN MASTIFF/CANE CORSO X",1,"F",TRUE,"Brooklyn","11201",FALSE
1142,2016-10-27,"DOG","Shih Tzu",11,"M",TRUE,"Brooklyn","11229",FALSE
1143,2016-10-18,"DOG","American Pit Bull Mix / Pit Bull Mix",8,"F",FALSE,"Brooklyn","11208",TRUE
1144,2016-10-08,"DOG","Beagle Crossbreed",9,"M",TRUE,"Brooklyn","11205",FALSE
1145,2016-11-02,"DOG","CHIHUAHUA / POODLE MIX",13,"M",FALSE,"Brooklyn","11206",FALSE
1146,2016-11-04,"DOG","Cocker Spaniel",1,"M",TRUE,"Brooklyn","11214",FALSE
1147,2016-10-29,"DOG","Bull dog",6,"M",FALSE,"Brooklyn","11217",FALSE
1148,2016-10-24,"DOG","American Pit Bull Terrier/Pit Bull",3,"M",FALSE,"Brooklyn","11208",TRUE
1149,2016-10-29,"DOG","American Pit Bull Terrier/Pit Bull",5,"M",FALSE,"Brooklyn","11220",TRUE
1150,2016-10-29,"DOG","American Pit Bull Terrier/Pit Bull",5,"M",FALSE,"Brooklyn","11220",TRUE
1151,2016-10-29,"DOG","American Pit Bull Terrier/Pit Bull",5,"M",FALSE,"Brooklyn","11220",TRUE
1152,2016-11-07,"DOG","GOLDEN RETREIVER X",4,"M",TRUE,"Brooklyn","11215",FALSE
1153,2016-11-08,"DOG","ROTTWEILER MIX",2,"M",TRUE,"Brooklyn","11201",FALSE
1154,2016-10-29,"DOG","American Pit Bull Terrier/Pit Bull",3,"M",TRUE,"Brooklyn","11208",TRUE
1155,2016-11-10,"DOG","American Pit Bull Mix / Pit Bull Mix",2,"M",FALSE,"Brooklyn","11228",TRUE
1156,2016-11-03,"DOG","Pit Bull",NA,"U",FALSE,"Brooklyn","11235",TRUE
1157,2016-10-15,"DOG","SHIH TZU X",1,"F",FALSE,"Brooklyn","11207",FALSE
1158,2016-11-12,"DOG","American Pit Bull Terrier/Pit Bull",2,"M",FALSE,"Brooklyn","11208",TRUE
1159,2016-11-12,"DOG","Rottweiler",NA,"U",FALSE,"Brooklyn",NA,FALSE
1160,2016-11-11,"DOG","American Pit Bull Mix / Pit Bull Mix",3,"M",FALSE,"Brooklyn","11208",TRUE
1161,2016-11-12,"DOG","American Pit Bull Mix / Pit Bull Mix",4,"F",TRUE,"Brooklyn","11220",TRUE
1162,2016-11-13,"DOG","Shih Tzu",8,"M",TRUE,"Brooklyn","11203",FALSE
1163,2016-11-13,"DOG","Rottweiler",NA,"U",FALSE,"Brooklyn",NA,FALSE
1164,2016-11-16,"DOG","PIT BULL/YORKIE X",4,"M",TRUE,"Brooklyn","11205",TRUE
1165,2016-11-10,"DOG","Pit Bull",NA,"U",FALSE,"Brooklyn","11222",TRUE
1166,2016-11-20,"DOG","Beagle",3,"M",TRUE,"Brooklyn","11214",FALSE
1167,2016-11-18,"DOG","Pit Bull",NA,"U",FALSE,"Brooklyn","11208",TRUE
1168,2016-11-08,"DOG","Miniature Pinscher",7,"F",FALSE,"Brooklyn","11207",FALSE
1169,2016-10-23,"DOG","Pit Bull",NA,"U",FALSE,"Brooklyn","11222",TRUE
1170,2016-11-17,"DOG","Cane Corso",6,"M",FALSE,"Brooklyn","11212",FALSE
1171,2016-11-22,"DOG","Havanese",2,"M",TRUE,"Brooklyn","11217",FALSE
1172,2016-11-24,"DOG","Bull Terrier",1,"M",FALSE,"Brooklyn","11208",FALSE
1173,2016-11-21,"DOG","Pit Bull",NA,"F",FALSE,"Brooklyn","11237",TRUE
1174,2016-11-22,"DOG","German Shepherd Crossbreed",8,"M",FALSE,"Brooklyn","11217",FALSE
1175,2016-11-26,"DOG","Shiba Inu",2,"F",FALSE,"Brooklyn","11209",FALSE
1176,2016-11-25,"DOG","MALTESE MIX",11,"F",FALSE,"Brooklyn","11235",FALSE
1177,2016-11-19,"DOG","PIT BULL/GREY HOUND X",8,"M",TRUE,"Brooklyn","11216",TRUE
1178,2016-11-27,"DOG","CHIHUAHUA MIX",2,"M",FALSE,"Brooklyn","11223",FALSE
1179,2016-11-28,"DOG","Miniature Pinscher",14,"F",FALSE,"Brooklyn","11234",FALSE
2768,2016-09-06,"DOG","Pit Bull",NA,"U",FALSE,"Bronx",NA,TRUE
1180,2016-11-29,"DOG","Cairn Terrier",5,"M",TRUE,"Brooklyn","11229",FALSE
1181,2016-12-01,"DOG","GREYHOUND / LABRADOR MIX",5,"F",TRUE,"Brooklyn","11249",FALSE
1182,2016-12-02,"DOG","Siberian Husky",9,"F",TRUE,"Brooklyn","11208",FALSE
1183,2016-11-29,"DOG","MASTIFF",NA,"U",FALSE,"Brooklyn","11221",FALSE
1184,2016-12-03,"DOG","Labrador Retriever Crossbreed",3,"F",TRUE,"Brooklyn","11201",FALSE
1185,2016-12-03,"DOG","American Pit Bull Terrier/Pit Bull",NA,"M",TRUE,"Brooklyn","11223",TRUE
1186,2016-12-05,"DOG","Labrador Retriever Crossbreed",5,"M",TRUE,"Brooklyn","11231",FALSE
1187,2016-12-03,"DOG","Labrador Retriever Crossbreed",2,"F",TRUE,"Brooklyn","11215",FALSE
1188,2016-11-24,"DOG","Chihuahua",NA,"U",FALSE,"Brooklyn","11218",FALSE
1189,2016-12-06,"DOG","Pit Bull",NA,"U",FALSE,"Brooklyn","11223",TRUE
1190,2016-12-04,"DOG","Pit Bull",NA,"U",FALSE,"Brooklyn",NA,TRUE
1191,2016-12-06,"DOG","Pit Bull",7,"M",TRUE,"Brooklyn","11220",TRUE
1192,2016-11-04,"DOG","German Shepherd",8,"M",TRUE,"Brooklyn","11214",FALSE
1193,2016-12-08,"DOG","BORDER COLLIE MIX",4,"F",TRUE,"Brooklyn","11205",FALSE
1194,2016-12-10,"DOG","Pit Bull",4,"F",TRUE,"Brooklyn","11234",TRUE
1195,2016-12-09,"DOG","Jack Russ",NA,"U",FALSE,"Brooklyn","11218",FALSE
1196,2016-12-02,"DOG","SCHNAUZER / SHIH TZU MIX",2,"M",FALSE,"Brooklyn","11226",FALSE
1197,2016-12-14,"DOG","Labrador Retriever",NA,"U",FALSE,"Brooklyn","11218",FALSE
1198,2016-12-13,"DOG","TERRIER MIX",NA,"M",TRUE,"Brooklyn",NA,FALSE
1199,2016-11-25,"DOG","Bull Terrier",1,"U",FALSE,"Brooklyn",NA,FALSE
1200,2016-12-14,"DOG","AUSTRALIAN CATTLEDOG",7,"M",TRUE,"Brooklyn","11230",FALSE
1201,2016-12-16,"DOG","Mixed/Other",1,"M",FALSE,"Brooklyn","11237",FALSE
1202,2016-12-19,"DOG","Shiba Inu",6,"M",TRUE,"Brooklyn","11238",FALSE
1203,2016-12-19,"DOG","American Pit Bull Mix / Pit Bull Mix",4,"M",FALSE,"Brooklyn","11225",TRUE
1204,2016-12-20,"DOG","Pit Bull",NA,"U",FALSE,"Brooklyn","11238",TRUE
1205,2016-12-20,"DOG","Pit Bull",NA,"U",FALSE,"Brooklyn","11238",TRUE
1206,2016-12-22,"DOG","CHIHUAHUA SH X",3,"F",TRUE,"Brooklyn","11224",FALSE
1207,2016-12-24,"DOG","Beagle",6,"M",TRUE,"Brooklyn","11234",FALSE
1208,2016-12-24,"DOG","Shih Tzu",2,"M",FALSE,"Brooklyn",NA,FALSE
1209,2016-12-26,"DOG","Pit Bull",NA,"U",FALSE,"Brooklyn","11236",TRUE
1210,2016-12-25,"DOG","Shih Tzu",2,"F",FALSE,"Brooklyn","11213",FALSE
1211,2016-12-27,"DOG","American Pit Bull Terrier/Pit Bull",3,"M",FALSE,"Brooklyn","11205",TRUE
1212,2016-12-23,"DOG","American Pit Bull Terrier/Pit Bull",NA,"U",FALSE,"Brooklyn",NA,TRUE
1213,2016-12-22,"DOG","American Pit Bull Terrier/Pit Bull",NA,"U",FALSE,"Brooklyn",NA,TRUE
1214,2016-12-22,"DOG","Yorkshire Terrier",10,"M",TRUE,"Brooklyn",NA,FALSE
1215,2016-12-29,"DOG","Yorkshire Terrier",NA,"U",FALSE,"Brooklyn","11207",FALSE
1216,2016-12-30,"DOG","American Pit Bull Mix / Pit Bull Mix",5,"F",FALSE,"Brooklyn","11238",TRUE
1217,2017-01-02,"DOG","Labrador Retriever Crossbreed",2,"M",FALSE,"Brooklyn","11231",FALSE
1218,2016-12-31,"DOG","Lhasa Apso",8,"M",TRUE,"Brooklyn","11210",FALSE
1219,2017-01-02,"DOG","Lhasa Apso",8,"M",TRUE,"Brooklyn","11211",FALSE
1220,2016-12-31,"DOG","MALTESE X",5,"M",FALSE,"Brooklyn","11230",FALSE
1221,2016-12-12,"DOG","Pit Bull",3,"M",TRUE,"Brooklyn","11206",TRUE
1222,2016-12-28,"DOG","Pit Bull",NA,"U",FALSE,"Brooklyn","11213",TRUE
1223,2017-01-04,"DOG","Pit Bull",NA,"U",FALSE,"Brooklyn","11219",TRUE
1224,2017-01-07,"DOG","American Pit Bull Mix / Pit Bull Mix",NA,"U",FALSE,"Brooklyn","11216",TRUE
1225,2017-01-10,"DOG","Jack Russ",10,"M",TRUE,"Brooklyn","11216",FALSE
1226,2017-01-06,"DOG","American Pit Bull Terrier/Pit Bull",NA,"U",FALSE,"Brooklyn","11229",TRUE
1227,2017-01-10,"DOG","Pit Bull",NA,"U",FALSE,"Brooklyn","11216",TRUE
1228,2017-01-09,"DOG","Pit Bull",NA,"U",FALSE,"Brooklyn","11206",TRUE
1229,2017-01-02,"DOG","Shih Tzu",7,"M",FALSE,"Brooklyn","11218",FALSE
1230,2017-01-11,"DOG","MALTESE / SHIH TZU MIX",2,"F",TRUE,"Brooklyn","11229",FALSE
1231,2017-01-10,"DOG","Pit Bull",NA,"U",FALSE,"Brooklyn","11221",TRUE
1232,2017-01-12,"DOG","Pit Bull",1,"M",FALSE,"Brooklyn","11231",TRUE
1233,2017-01-12,"DOG","Pit Bull",2,"F",TRUE,"Brooklyn","11225",TRUE
1234,2017-01-16,"DOG","Pit Bull",1,"F",FALSE,"Brooklyn","11212",TRUE
1235,2017-01-17,"DOG","Jack Russ",1,"F",FALSE,"Brooklyn","11233",FALSE
1236,2017-01-16,"DOG","LABRADOR/PIT BULL X",4,"M",TRUE,"Brooklyn","11215",TRUE
1237,2017-01-15,"DOG","Shih Tzu",2,"M",FALSE,"Brooklyn","11212",FALSE
1238,2017-01-14,"DOG","Pit Bull",5,"M",FALSE,"Brooklyn","11203",TRUE
